arxiv_id,url
1910.05493,https://github.com/yaxirhuxxain/TransferLearning
1910.05879,https://doi.org/10.5281/zenodo.3374019
1910.06247,https://github.com/Spirals-Team/repairnator
1910.06500,https://github.com/yaxirhuxxain/DeepVS
1910.07115,https://github.com/yuzhimanhua/HiGitClass
1910.07658,https://github.com/antoineBarbez/CAME
1910.10601,https://github.com/smartbugs/smartbugs
1910.10601,https://github.com/smartbugs/smartbugs-wild
1910.10601,https://github.com/smartbugs/smartbugs-results
1910.11015,https://github.com/dlfaults/taxonomy
1910.12643,https://github.com/dfava/grace
1911.00046,https://github.com/devuxd/ExplicitProgrammingStrategiesStudyMaterials
1911.02459,https://github.com/spring-epfl/zksk
1911.04195,https://doi.org/10.5281/zenodo.3517082
1911.07707,https://github.com/vrthra/f1
1911.09983,https://github.com/zysszy/TreeGen
1911.12254,https://github.com/consult-kcl/fhir-ehr-adapter
1912.00680,https://github.com/casperboone/dltpy
1912.03437,https://github.com/khairulislam/Predict-Code-Changes
1912.04780,https://github.com/erfanwakka/universalmutator
1912.06914,https://github.com/KTH/royal-chaos
1912.07758,https://github.com/mboehme/learn2fix
1912.08768,https://github.com/sharmalab/bindaas
1912.09322,https://github.com/sergioburdisso/pyss3
1912.10093,https://github.com/ai-se/defect_perceptions
1912.10632,https://github.com/nasa/vscode-pvs
2001.00059,https://github.com/google-research-datasets/eth_py150_open
2001.00195,https://github.com/pgadient/jandrolyzer
2001.00491,https://github.com/game-dev-database/postmortem-problems
2001.01424,https://doi.org/10.5281/zenodo.3590126
2001.03038,https://github.com/BlueLionLogram/Logram
2001.03256,https://github.com/SRI-CSL/solidity
2001.03338,http://github.com/refactoring-ai/predicting-refactoring-ml
2001.04961,https://doi.org/10.5281/zenodo.3605759
2001.06067,https://github.com/HCDLab/ArguLens
2001.06691,https://github.com/ckaestne/seai
2001.07125,https://github.com/beyondacm/SmartEmbed
2001.07283,http://github.com/ocornejo/fieldmonitoringfeasibility
2001.07295,https://github.com/ml4ai/automates
2001.07808,https://github.com/castor-software/depclean
2001.07935,https://github.com/codereef-ai/client
2001.10641,https://github.com/nuest/rockerverse-paper
2001.11507,https://github.com/ErwindeGelder/ScenarioDomainModel
2002.01840,http://doi.org/10.5281/zenodo.3634590
2002.01872,https://github.com/cbr-paper/CBR_Experimental
2002.02314,https://doi.org/10.5281/zenodo.3742818
2002.02314,https://doi.org/10.5281/zenodo.3740595
2002.02314,https://doi.org/10.5281/zenodo.3653920
2002.03039,https://github.com/DynamicCodeSearch/SLACC
2002.03064,https://github.com/jjhenkel/binnacle-icse2020
2002.03121,https://doi.org/10.5281/zenodo.4529142
2002.03552,https://github.com/ReMine-Lab/RRGen
2002.03927,https://doi.org/10.5281/zenodo.3742973
2002.03927,https://doi.org/10.5281/zenodo.3742962
2002.03927,https://doi.org/10.5281/zenodo.3742854
2002.03927,https://doi.org/10.5281/zenodo.3653888
2002.03927,https://doi.org/10.5281/zenodo.3653878
2002.03968,https://github.com/UPHF/eapr
2002.04694,https://github.com/eth-sri/robust-code
2002.05204,https://doi.org/10.5281/zenodo.4279693
2002.05204,https://doi.org/10.5281/zenodo.4274230
2002.07080,https://doi.org/10.5281/zenodo.3571209
2002.10183,https://github.com/JPETTomography/j-pet-framework
2002.11049,https://github.com/ai-se/Jitterbug
2003.00380,https://github.com/chenjshnn/LabelDroid
2003.03172,https://github.com/ssc-oscar/BIMAN_bot_detection
2003.03201,https://github.com/bhargavbh/PlumbDROID
2003.05336,https://github.com/tsantalis/RefactoringMiner
2003.05336,https://github.com/kusumotolab/FinerGit
2003.05620,https://github.com/CC2Vec/CC2Vec
2003.07905,https://github.com/nulog/nulog
2003.07914,https://github.com/mast-group/OpenVocabCodeNLM
2003.07914,https://github.com/giganticode/codeprep
2003.07970,https://doi.org/10.5281/zenodo.3699105
2003.07970,https://doi.org/10.5281/zenodo.3699031
2003.09890,https://github.com/devgeniem/personaldataflow
2003.10354,https://github.com/joymallyac/Fairway
2003.10707,https://github.com/d-o-m-i-n-i-k/re-identification-risk
2003.11772,https://github.com/tdurieux/Travis-Listener
2003.12730,https://github.com/UPHF/migA
2003.13848,https://github.com/facebookresearch/code-prediction-transformer
2003.14086,https://github.com/salab/ChangeBeadsThreader
2003.14257,https://doi.org/10.5281/zenodo.4085009
2004.01321,https://github.com/ansonmiu0214/scribble-noughts-and-crosses
2004.01781,https://github.com/reissnda/AutomataConformance
2004.02942,https://github.com/basedrhys/obfuscated-code2vec
2004.04881,http://github.com/Attn-to-FC/Attn-to-FC
2004.05705,https://doi.org/10.5281/zenodo.3606899
2004.07663,https://github.com/Brittany-Reid/nlp2testablecode
2004.07761,https://github.com/EngineeringSoftware/roosterize
2004.08193,https://doi.org/10.5281/zenodo.3754159
2004.08378,https://doi.org/10.5281/zenodo.4458586
2004.08425,https://github.com/henrikingo/dsi
2004.12169,https://github.com/panthap2/LearningToUpdateNLComments
2004.14191,https://doi.org/10.5281/zenodo.3876047
2004.14897,https://github.com/devgeniem/personaldataflow
2005.00323,https://github.com/dcdelia/sniper
2005.00653,https://github.com/wasiahmad/NeuralCodeSum
2005.02373,https://github.com/bThink-BGU/BPjs-Context
2005.04137,https://github.com/yangyixiaof/CodeCompletionModels
2005.06688,https://github.com/por-se/por-se
2005.08750,https://github.com/prmr/DScribe-Research
2005.09806,https://github.com/selabhvl/cpnmcdctesting
2005.09959,https://doi.org/10.5281/zenodo.3799603
2005.10157,https://github.com/beyondacm/Code2Que
2005.10176,https://doi.org/10.5281/zenodo.4457108
2005.10636,https://github.com/michiyasunaga/DrRepair
2005.11315,https://github.com/castor-software/decompilercmp
2005.11532,https://github.com/aaghamohammadi/PUMT
2005.12379,https://doi.org/10.5281/zenodo.3912064
2005.12392,https://doi.org/10.5281/zenodo.3903818
2005.12574,https://doi.org/10.5281/zenodo.3979446
